Player Name,Age,Season,Position,Team,Games Played,Games Started,Passing Attempts,Passing Completions,Passing Yards,Passing Touchdowns,Interceptions Thrown,Rushing Attempts,Rushing Yards,Rushing Touchdowns,Targets,Receptions,Receiving Yards,Receiving Touchdowns,Fumbles,Fumbles Lost,Field Goals Attempted 0-19,Field Goals Made 0-19,Field Goals Attempted 20-29,Field Goals Made 20-29,Field Goals Attempted 30-39,Field Goals Made 30-39,Field Goals Attempted 40-49,Field Goals Made 40-49,Field Goals Attempted 50+,Field Goals Made 50+,Field Goals Attempted,Field Goals Made,Extra Points Made,Extra Points Attempted,Total Yards Allowed,Total Plays,Takeaways,First Downs Allowed,Passing Yards Allowed,Passing Touchdowns Allowed,Rushing Yards Allowed,Rushing Touchdowns Allowed,Penalties Committed,Penalty Yards,First Downs by Penalty,Percent Drives Scored On,Percent Drives Takeaway,ST_Sacks,ST_Interceptions,ST_Fumble Recoveries,ST_Forced Fumbles,ST_Safeties,ST_Special Teams Touchdowns,Fantasy Points From Points,XP2,ESPN ADP,Sleeper ADP,NFL ADP,RTSports ADP,Average ADP,Positional ADP,PPR Fantasy Points Scored,Standard Fantasy Points Scored
KaVontae Turpin,27.0,2023,WR,DAL,16.0,0.0,,,,,,11.0,110.0,1.0,18.0,12.0,127.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.0,301.0,301.0,301.0,295.0,105,59.7,47.7
Kadarius Toney,24.0,2023,WR,KAN,13.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,31.0,0.0,38.0,27.0,169.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,99.0,90.0,124.0,116.8,47,53.0,26.000000000000004
Kalif Raymond,29.0,2023,WR,DET,17.0,3.0,,,,,,7.0,75.0,0.0,44.0,35.0,489.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,97.4,62.400000000000006
Kansas City Chiefs DST,,2023,DEF,KAN,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4926.0,1045.0,17.0,300.0,3001.0,19.0,1925.0,10.0,73.0,604.0,24.0,28.5,9.5,57.0,8.0,9.0,14.0,0.0,0.0,23.0,,183.0,169.0,110.0,204.0,166.5,11,114.0,114.0
Kareem Hunt,28.0,2023,RB,CLE,15.0,2.0,,,,,,135.0,411.0,9.0,21.0,15.0,84.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0,186.0,286.0,144.0,212.5,66,118.5,103.5
Kayshon Boutte,21.0,2023,WR,NWE,5.0,0.0,,,,,,0.0,0.0,0.0,7.0,2.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0,301.0,301.0,301.0,410.0,134,3.9,1.9
Ke'Shawn Vaughn,26.0,2023,RB,TAM,6.0,0.0,,,,,,24.0,42.0,0.0,5.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,6.4,4.4
Keaontay Ingram,24.0,2023,RB,ARI,8.0,1.0,,,,,,35.0,74.0,0.0,4.0,4.0,26.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,262.0,301.0,258.0,260.0,76,14.0,10.0
Keaton Mitchell,21.0,2023,RB,BAL,8.0,2.0,,,,,,47.0,396.0,2.0,11.0,9.0,93.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,69.9,60.900000000000006
Keelan Doss,27.0,2023,WR,LAC,5.0,0.0,,,,,,0.0,0.0,0.0,13.0,6.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,9.3,3.3000000000000003
Keenan Allen,31.0,2023,WR,LAC,13.0,13.0,2.0,1.0,49.0,1.0,0.0,2.0,6.0,0.0,150.0,108.0,1243.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,38.0,52.0,45.0,43.5,19,280.86,172.86
Keisean Nixon,26.0,2023,CB,GNB,17.0,13.0,,,,,,1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Keith Kirkwood,29.0,2023,WR,NOR,13.0,4.0,,,,,,0.0,0.0,0.0,9.0,5.0,37.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,14.7,9.7
Keith Smith,31.0,2023,RB,ATL,13.0,6.0,,,,,,0.0,0.0,0.0,3.0,3.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.0,301.0,301.0,301.0,433.0,8,6.300000000000001,3.3000000000000003
Kendre Miller,21.0,2023,RB,NOR,8.0,0.0,,,,,,41.0,156.0,1.0,11.0,10.0,117.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,193.0,162.0,177.0,177.3,52,43.3,33.300000000000004
Kendrick Bourne,28.0,2023,WR,NWE,8.0,5.0,,,,,,1.0,4.0,0.0,55.0,37.0,406.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,102.0,65.0
Kene Nwangwu,25.0,2023,RB,MIN,9.0,0.0,,,,,,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.3,1.3
Kenneth Gainwell,24.0,2023,RB,PHI,16.0,2.0,1.0,1.0,17.0,0.0,0.0,84.0,364.0,2.0,37.0,30.0,183.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0,180.0,248.0,130.0,187.5,55,97.38,67.38
Kenneth Walker III,23.0,2023,RB,SEA,15.0,15.0,,,,,,219.0,905.0,8.0,37.0,29.0,259.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,41.0,50.0,34.0,43.8,16,199.4,170.4
Kenny Pickett,25.0,2023,QB,PIT,12.0,12.0,324.0,201.0,2070.0,6.0,4.0,42.0,54.0,1.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.0,181.0,183.0,154.0,168.3,21,110.2,110.2
Kenny Yeboah,25.0,2023,TE,NYJ,5.0,1.0,,,,,,0.0,0.0,0.0,4.0,2.0,28.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,4.800000000000001,2.8000000000000003
Kenyan Drake,29.0,2023,RB,2TM,3.0,0.0,,,,,,2.0,0.0,0.0,3.0,2.0,31.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.1,3.1
Kevin Harris,23.0,2023,RB,NWE,4.0,0.0,,,,,,16.0,65.0,1.0,3.0,3.0,58.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.3,18.3
Kevin Rader,28.0,2023,TE,TEN,14.0,0.0,,,,,,0.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.6,0.6000000000000001
KhaDarel Hodge,28.0,2023,WR,ATL,17.0,4.0,,,,,,1.0,0.0,0.0,23.0,14.0,232.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,37.2,23.200000000000003
Khalil Dorsey,25.0,2023,CB,DET,13.0,2.0,,,,,,0.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Khalil Herbert,25.0,2023,RB,CHI,12.0,9.0,,,,,,132.0,611.0,2.0,31.0,20.0,134.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.0,105.0,122.0,78.0,99.0,33,112.5,92.5
Khalil Shakir,23.0,2023,WR,BUF,17.0,10.0,,,,,,1.0,10.0,0.0,45.0,39.0,611.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.0,281.0,301.0,301.0,340.0,116,113.1,74.1
Khari Blasingame,27.0,2023,RB,CHI,16.0,2.0,,,,,,8.0,26.0,0.0,6.0,3.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,5.8,2.8000000000000003
Kirk Cousins,35.0,2023,QB,MIN,8.0,8.0,311.0,216.0,2331.0,18.0,5.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,111.0,124.0,119.0,109.8,13,157.74,157.74
Ko Kieft,25.0,2023,TE,TAM,16.0,6.0,,,,,,0.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,7.2,6.2
Kwamie Lassiter II,25.0,2023,WR,CIN,1.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.2,0.2
Kyle Allen,27.0,2023,QB,BUF,7.0,0.0,,,,,,13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.0,301.0,301.0,301.0,247.0,33,-1.3,-1.3
Kyle Juszczyk,32.0,2023,RB,SFO,17.0,16.0,,,,,,5.0,6.0,0.0,17.0,14.0,119.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.0,301.0,252.0,301.0,253.5,1,38.5,24.5
Kyle Philips,24.0,2023,WR,TEN,9.0,0.0,,,,,,0.0,0.0,0.0,22.0,15.0,181.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,33.1,18.1
Kyle Pitts,23.0,2023,TE,ATL,17.0,15.0,,,,,,1.0,-4.0,0.0,90.0,53.0,667.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,59.0,57.0,75.0,62.3,6,137.3,84.3
Kyle Trask,25.0,2023,QB,TAM,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,-0.1,-0.1
Kylen Granson,25.0,2023,TE,IND,15.0,7.0,,,,,,1.0,2.0,0.0,50.0,30.0,368.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.0,301.0,301.0,301.0,434.0,70,73.0,43.00000000000001
Kyler Murray,26.0,2023,QB,ARI,8.0,8.0,268.0,176.0,1799.0,10.0,5.0,44.0,244.0,3.0,0.0,0.0,0.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0,198.0,182.0,232.0,201.5,26,144.36,144.36
Kyren Williams,23.0,2023,RB,LAR,12.0,11.0,,,,,,228.0,1144.0,12.0,48.0,32.0,206.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,193.0,193.0,57,257.0,225.0
La'Mical Perine,25.0,2023,RB,KAN,3.0,1.0,,,,,,22.0,77.0,0.0,5.0,3.0,33.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,14.0,11.0
Lamar Jackson,26.0,2023,QB,BAL,16.0,16.0,457.0,307.0,3678.0,24.0,7.0,148.0,821.0,5.0,0.0,0.0,0.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,32.0,35.0,38.0,34.0,4,341.22,341.22
Laquon Treadwell,28.0,2023,WR,BAL,5.0,1.0,,,,,,0.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.0,301.0,301.0,301.0,456.0,146,2.6,1.6
Las Vegas Raiders DST,,2023,DEF,LVR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5625.0,1089.0,22.0,330.0,3610.0,21.0,2015.0,15.0,96.0,861.0,26.0,33.0,11.4,46.0,13.0,9.0,13.0,1.0,0.0,13.0,,213.0,301.0,236.0,301.0,224.5,27,105.0,105.0
Latavius Murray,33.0,2023,RB,BUF,16.0,4.0,,,,,,79.0,300.0,4.0,22.0,17.0,119.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,256.0,213.0,234.5,72,82.9,65.9
Laviska Shenault Jr.,25.0,2023,WR,CAR,8.0,0.0,,,,,,12.0,55.0,0.0,10.0,10.0,60.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.5,11.5
Lawrence Cager,26.0,2023,TE,NYG,11.0,0.0,,,,,,0.0,0.0,0.0,5.0,4.0,36.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,13.6,9.6
Leonard Fournette,28.0,2023,RB,BUF,2.0,0.0,,,,,,12.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0,242.0,186.0,214.0,218.3,68,4.0,4.0
Lil'Jordan Humphrey,25.0,2023,WR,DEN,17.0,8.0,,,,,,0.0,0.0,0.0,19.0,13.0,162.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.0,301.0,301.0,301.0,485.0,150,47.2,34.2
Logan Cooke,28.0,2023,K,JAX,17.0,0.0,1.0,1.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,0.0,0.0
Logan Thomas,32.0,2023,TE,WAS,16.0,15.0,,,,,,1.0,2.0,0.0,78.0,55.0,496.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,301.0,301.0,279.0,301.0,279.0,40,130.8,75.80000000000001
Logan Woodside,28.0,2023,QB,ATL,1.0,0.0,4.0,3.0,27.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,-0.3199999999999998,-0.3199999999999998
Los Angeles Chargers DST,,2023,DEF,LAC,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170.0,1113.0,21.0,344.0,4246.0,26.0,1924.0,18.0,104.0,801.0,31.0,36.0,10.1,48.0,9.0,12.0,13.0,0.0,1.0,5.0,,230.0,301.0,165.0,301.0,197.5,16,101.0,101.0
Los Angeles Rams DST,,2023,DEF,LAR,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5744.0,1078.0,15.0,329.0,3928.0,24.0,1816.0,14.0,105.0,986.0,28.0,36.8,8.1,41.0,10.0,5.0,7.0,2.0,0.0,1.0,,225.0,301.0,200.0,301.0,212.5,23,76.0,76.0
Lucas Havrisik,24.0,2023,K,LAR,9.0,0.0,,,,,,,,,,,,,,,0.0,0.0,8.0,8.0,3.0,3.0,6.0,2.0,3.0,2.0,20.0,15.0,19.0,22.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,59.0,59.0
Lucas Krull,25.0,2023,TE,DEN,7.0,2.0,,,,,,0.0,0.0,0.0,14.0,8.0,95.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,23.5,15.5
Luke Farrell,26.0,2023,TE,JAX,17.0,8.0,,,,,,0.0,0.0,0.0,15.0,13.0,155.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,28.5,15.5
Luke Musgrave,23.0,2023,TE,GNB,11.0,9.0,,,,,,0.0,0.0,0.0,46.0,34.0,352.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,202.0,213.0,183.0,200.8,21,75.2,41.2
Luke Schoonmaker,25.0,2023,TE,DAL,17.0,0.0,,,,,,0.0,0.0,0.0,15.0,8.0,65.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.0,301.0,301.0,301.0,244.0,30,26.5,18.5
Lynn Bowden Jr.,26.0,2023,WR,NOR,15.0,3.0,,,,,,5.0,32.0,0.0,16.0,11.0,83.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,22.5,11.5
Mac Jones,25.0,2023,QB,NWE,11.0,11.0,345.0,224.0,2120.0,10.0,12.0,26.0,96.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0,247.0,214.0,301.0,222.7,29,110.4,110.4
Mack Hollins,30.0,2023,WR,ATL,13.0,3.0,,,,,,0.0,0.0,0.0,30.0,18.0,251.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,43.1,25.1
Malik Cunningham,25.0,2023,QB,NWE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.0,301.0,301.0,301.0,241.0,32,0.0,0.0
Malik Heath,23.0,2023,WR,GNB,13.0,1.0,,,,,,0.0,0.0,0.0,24.0,15.0,125.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.0,301.0,301.0,301.0,386.0,127,33.5,18.5
Malik Taylor,28.0,2023,WR,NYJ,3.0,0.0,,,,,,0.0,0.0,0.0,4.0,2.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,3.3,1.3
Malik Willis,24.0,2023,QB,TEN,3.0,0.0,5.0,4.0,74.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0,301.0,301.0,301.0,451.0,59,5.0600000000000005,5.0600000000000005
Marcedes Lewis,39.0,2023,TE,CHI,17.0,4.0,,,,,,0.0,0.0,0.0,5.0,4.0,29.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.0,301.0,301.0,301.0,465.0,75,12.9,8.9
Marcus Mariota,30.0,2023,QB,PHI,3.0,0.0,23.0,15.0,164.0,1.0,1.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.0,301.0,301.0,301.0,277.0,36,13.760000000000002,13.760000000000002
Mark Andrews,28.0,2023,TE,BAL,10.0,9.0,,,,,,1.0,0.0,0.0,61.0,45.0,544.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,26.0,26.0,33.0,30.3,2,135.4,90.4
Marquez Valdes-Scantling,29.0,2023,WR,KAN,16.0,10.0,,,,,,0.0,0.0,0.0,42.0,21.0,315.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,211.0,215.0,218.0,210.5,70,58.5,37.5
Marquise Brown,26.0,2023,WR,ARI,14.0,14.0,,,,,,2.0,23.0,0.0,101.0,51.0,574.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,79.0,117.0,88.0,91.3,35,134.7,83.7
Marquise Goodwin,33.0,2023,WR,CLE,12.0,0.0,,,,,,4.0,33.0,0.0,13.0,4.0,67.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0,301.0,301.0,301.0,309.0,110,14.0,10.0
Marvin Jones,33.0,2023,WR,DET,6.0,4.0,,,,,,0.0,0.0,0.0,10.0,5.0,35.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,266.0,301.0,266.0,92,8.5,3.5
Marvin Mims,21.0,2023,WR,DEN,16.0,7.0,,,,,,9.0,30.0,0.0,33.0,22.0,377.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.0,182.0,291.0,165.0,216.5,71,68.7,46.7
Mason Crosby,39.0,2023,K,NYG,3.0,0.0,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,7.0,5.0,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,251.0,301.0,301.0,301.0,251.0,27,19.0,19.0
Mason Kinsey,25.0,2023,WR,TEN,6.0,0.0,,,,,,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,1.6,0.6000000000000001
Mason Rudolph,28.0,2023,QB,PIT,4.0,3.0,74.0,55.0,719.0,3.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.0,301.0,301.0,301.0,388.0,52,41.56,41.56
Matt Ammendola,27.0,2023,K,HOU,5.0,0.0,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,9.0,6.0,10.0,11.0,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,24.0,24.0
Matt Barkley,33.0,2023,QB,JAX,1.0,0.0,,,,,,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,301.0,301.0,301.0,279.0,37,-0.3,-0.3
Matt Breida,28.0,2023,RB,NYG,17.0,4.0,,,,,,55.0,151.0,1.0,21.0,17.0,88.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,273.0,273.0,80,46.900000000000006,29.9
Matt Gay,29.0,2023,K,IND,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,9.0,9.0,10.0,9.0,9.0,7.0,13.0,8.0,41.0,33.0,35.0,36.0,,,,,,,,,,,,,,,,,,,,,,166.0,190.0,171.0,248.0,193.8,13,147.0,147.0
Matt Prater,39.0,2023,K,ARI,17.0,0.0,,,,,,,,,,,,,,,0.0,0.0,6.0,6.0,8.0,7.0,7.0,6.0,12.0,9.0,33.0,28.0,22.0,23.0,,,,,,,,,,,,,,,,,,,,,,239.0,301.0,243.0,301.0,241.0,25,123.0,123.0
Matthew Stafford,35.0,2023,QB,LAR,15.0,15.0,521.0,326.0,3965.0,24.0,11.0,21.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,165.0,209.0,147.0,194.0,178.8,22,241.1,241.1
Matthew Wright,27.0,2023,K,CAR,1.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,426.0,301.0,301.0,301.0,426.0,35,-1.0,-1.0
Mecole Hardman,25.0,2023,WR,2TM,11.0,2.0,,,,,,1.0,3.0,0.0,24.0,15.0,124.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,235.0,262.0,245.0,247.3,82,27.700000000000003,12.7
Melvin Gordon,30.0,2023,RB,BAL,4.0,0.0,,,,,,26.0,81.0,1.0,3.0,3.0,46.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,301.0,301.0,301.0,301.0,301,21.700000000000003,18.7
Miami Dolphins DST,,2023,DEF,MIA,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5411.0,1057.0,27.0,321.0,3761.0,27.0,1650.0,15.0,96.0,719.0,26.0,32.1,13.9,56.0,15.0,12.0,14.0,0.0,0.0,2.0,,123.0,147.0,96.0,217.0,145.8,9,112.0,112.0
Michael Badgley,28.0,2023,K,DET,4.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,4.0,13.0,15.0,,,,,,,,,,,,,,,,,,,,,,368.0,301.0,178.0,301.0,273.0,31,22.0,22.0
Michael Burton,31.0,2023,RB,DEN,17.0,3.0,,,,,,7.0,9.0,0.0,3.0,3.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,379.0,301.0,301.0,301.0,379.0,5,6.7,3.7
Michael Carter,24.0,2023,RB,2TM,15.0,0.0,,,,,,30.0,187.0,0.0,31.0,24.0,101.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,276.0,244.0,301.0,260.0,77,58.8,34.8
Michael Gallup,27.0,2023,WR,DAL,17.0,13.0,,,,,,0.0,0.0,0.0,57.0,34.0,418.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.0,188.0,198.0,231.0,190.0,64,87.80000000000001,53.8
Michael Mayer,22.0,2023,TE,LVR,14.0,12.0,,,,,,0.0,0.0,0.0,40.0,27.0,304.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,191.0,211.0,256.0,218.8,25,69.4,42.400000000000006
Michael Pittman Jr.,26.0,2023,WR,IND,16.0,15.0,,,,,,0.0,0.0,0.0,156.0,109.0,1152.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,87.0,68.0,92.0,79.0,81.5,33,252.2,143.2
Michael Thomas,30.0,2023,WR,NOR,10.0,7.0,,,,,,0.0,0.0,0.0,64.0,39.0,448.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,95.0,120.0,106.0,106.3,41,89.80000000000001,50.8
Michael Wilson,23.0,2023,WR,ARI,13.0,12.0,,,,,,0.0,0.0,0.0,58.0,38.0,565.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.0,272.0,301.0,301.0,272.0,93,112.5,74.5
